date,text,sentiment,mood,clean_text,city,temp,humidity,weather
2009-04-18 15:45:29,@aleahhh season is almost done with babe ,0,sad, season is almost done with babe ,Pune,24.11,72,Clouds
2009-06-06 22:33:37,off to work    byeee xox,0,sad,off to work    byeee xox,Ahmedabad,31.42,58,Clouds
2009-05-30 13:57:15,@alexandramusic Diversity won! damnn i wanted flawless to win ,0,sad, diversity won damnn i wanted flawless to win ,Jaipur,34.37,42,Clouds
2009-06-19 23:23:39,printin stuff for my aunt. dont ask y its so late. i forgot 2 do it earlier. ,0,sad,printin stuff for my aunt dont ask y its so late i forgot  do it earlier ,Lucknow,29.99,69,Clouds
2009-05-03 00:03:03, can some one pleease tell me how to work out the total surface area of a square pyramid? ,0,sad, can some one pleease tell me how to work out the total surface area of a square pyramid ,Delhi,34.12,51,Clouds
2009-06-15 20:51:04,@DENISE_RICHARDS love your hair  dont ever cut ur locks ,4,happy, love your hair  dont ever cut ur locks ,Mumbai,27.72,82,Clouds
2009-05-30 02:57:26,@okse *Phew* Hate to think you and Colin had fallen out! Glad he's smiling for you. Hip Hip Hip Hooray!! ,4,happy, phew hate to think you and colin had fallen out glad hes smiling for you hip hip hip hooray ,Bangalore,23.83,77,Clouds
2009-06-01 08:32:57,@Dee_Dee_3 high low ,4,happy, high low ,Chennai,29.34,81,Clouds
2009-06-15 13:17:33,"And the motivation came!  yay! Not finished yet, but well on my way!  Gonna go finish it. xx",4,happy,and the motivation came  yay not finished yet but well on my way  gonna go finish it xx,Kolkata,28.74,81,Clouds
2009-05-22 05:26:16,Still cant get Jonas Bros tickets..dreading facing my niece later on ( I can see the tantrum now). Hope they put on another gig in Dublin ,0,sad,still cant get jonas bros ticketsdreading facing my niece later on  i can see the tantrum now hope they put on another gig in dublin ,Hyderabad,23.13,89,Clouds
2009-05-29 10:00:12,"I though the clothes of AW0910 Collection from +9 designers will be there, together with the visual arts, but it is not ",0,sad,i though the clothes of aw collection from  designers will be there together with the visual arts but it is not ,Pune,24.11,72,Clouds
2009-06-07 18:00:54,On schedule now to soft launch tomorrow evening - already have first customer - lost cat ,4,happy,on schedule now to soft launch tomorrow evening  already have first customer  lost cat ,Ahmedabad,31.42,58,Clouds
2009-06-02 04:37:35,&quot;Thank You [Lord] for reminding me to see myself the way You see me!&quot; ,4,happy,quotthank you lord for reminding me to see myself the way you see mequot ,Jaipur,34.37,42,Clouds
2009-06-07 07:50:01,@CharlieeSimpson I Was Looking at an Old Poster From Busted The Other Day  You Had Really Short Hair And Everythng   Young Ta Old ,4,happy, i was looking at an old poster from busted the other day  you had really short hair and everythng   young ta old ,Lucknow,29.99,69,Clouds
2009-06-20 09:23:40,"Ugh, so bored today! ",0,sad,ugh so bored today ,Delhi,34.12,51,Clouds
2009-06-06 19:54:45,home from a long day of work. i wore heels from 11am to 7pm. i must be crazy!! came right home to soak the feets. lol who wana rub em? ,4,happy,home from a long day of work i wore heels from am to pm i must be crazy came right home to soak the feets lol who wana rub em ,Mumbai,27.72,82,Clouds
2009-06-20 07:06:51,Still at work  This entire week has felt like an extremely long and awful Monday!,0,sad,still at work  this entire week has felt like an extremely long and awful monday,Bangalore,23.83,77,Clouds
2009-06-18 06:42:26,Upgraded iPhone to 3.0 but seem to have weaker link to tamu wireless ,0,sad,upgraded iphone to  but seem to have weaker link to tamu wireless ,Chennai,29.34,81,Clouds
2009-06-02 03:01:26,morning twitterland...off to work i go ,0,sad,morning twitterlandoff to work i go ,Kolkata,28.74,81,Clouds
2009-05-30 10:54:29,@Debbiebarnhill I'm such a plantaholic.... I spent several thousand $s the last few years planting at my brothers lake cabin - he sold it ,0,sad, im such a plantaholic i spent several thousand s the last few years planting at my brothers lake cabin  he sold it ,Hyderabad,23.13,89,Clouds
2009-05-14 02:27:16,Trying to learn some &quot;PHOTOGRAPHY&quot; ,4,happy,trying to learn some quotphotographyquot ,Pune,24.11,72,Clouds
2009-05-29 19:55:25,@KrisAllenmusic I'll be sure to vote for you in that competition.  A star with your name on it would go well with your Idol Trophy!,4,happy, ill be sure to vote for you in that competition  a star with your name on it would go well with your idol trophy,Ahmedabad,31.42,58,Clouds
2009-06-07 03:53:27,already miss baby donkey ,0,sad,already miss baby donkey ,Jaipur,34.37,42,Clouds
2009-06-17 05:53:33,@kpsomotragos I have it on good authority that we'll be getting it around 3am. ,0,sad, i have it on good authority that well be getting it around am ,Lucknow,29.99,69,Clouds
2009-06-22 16:06:16,Just heard gun shots in my neighborhood!!! ,0,sad,just heard gun shots in my neighborhood ,Delhi,34.12,51,Clouds
2009-05-29 01:24:58,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along ,0,sad,just watched hella home movies with my aunt and uncle i miss the days where our whole family got along ,Mumbai,27.72,82,Clouds
2009-06-20 15:10:31,I am sooo tired!! My eyes literally can't stay open ,0,sad,i am sooo tired my eyes literally cant stay open ,Bangalore,23.83,77,Clouds
2009-05-18 00:08:01,I hate word challenge on facebook! ,0,sad,i hate word challenge on facebook ,Chennai,29.34,81,Clouds
2009-05-30 22:51:18,is sad she couldn't go out with her girls tonight  It's been too long....,0,sad,is sad she couldnt go out with her girls tonight  its been too long,Kolkata,28.74,81,Clouds
2009-06-18 20:18:00,PACKING SUCKS! i miss my Lee ,0,sad,packing sucks i miss my lee ,Hyderabad,23.13,89,Clouds
2009-06-01 17:01:58,O how i love you sammoons  o how i do. ,4,happy,o how i love you sammoons  o how i do ,Pune,24.11,72,Clouds
2009-06-05 13:53:56,"Wants a free doughnut, Krispy Kremes are so expensive, but 10 million times better than other doughnuts. ",0,sad,wants a free doughnut krispy kremes are so expensive but  million times better than other doughnuts ,Ahmedabad,31.42,58,Clouds
2009-06-06 11:59:52,new phone  tattoo on monday! Woo.. just had tea. yummy.,4,happy,new phone  tattoo on monday woo just had tea yummy,Jaipur,34.37,42,Clouds
2009-06-07 16:29:42,waiting for my hoe to come back ,0,sad,waiting for my hoe to come back ,Lucknow,29.99,69,Clouds
2009-06-02 04:54:55,"i just cried a lot  im so over that all , and i cant hear it anymore...",0,sad,i just cried a lot  im so over that all  and i cant hear it anymore,Delhi,34.12,51,Clouds
2009-06-05 19:47:23,Trying to get on facebook!!! ,0,sad,trying to get on facebook ,Mumbai,27.72,82,Clouds
2009-06-25 07:49:40,I want to post lol cats on here but I can't ,0,sad,i want to post lol cats on here but i cant ,Bangalore,23.83,77,Clouds
2009-06-15 20:39:08,@RobbieTaylor I have no comment about who won the game until this replay is completed. ,4,happy, i have no comment about who won the game until this replay is completed ,Chennai,29.34,81,Clouds
2009-04-18 20:31:57,Thank you everyone. I seriously am I lucky guy to have such great and lovely friends. Let's keep in touch  chuckishere.com at #LAX,4,happy,thank you everyone i seriously am i lucky guy to have such great and lovely friends lets keep in touch  chuckisherecom at ,Kolkata,28.74,81,Clouds
2009-05-22 05:09:53,friday gimmick in the office  but always looking forward for the weekend!,0,sad,friday gimmick in the office  but always looking forward for the weekend,Hyderabad,23.13,89,Clouds
2009-06-15 07:52:01,TALK meeting tonight at Tampa Chamber at 6pm with @WOMlinda as guest speaker on Word of Mouth Marketing! Happy Hour after @ Tinatapas ,4,happy,talk meeting tonight at tampa chamber at pm with  as guest speaker on word of mouth marketing happy hour after  tinatapas ,Pune,24.11,72,Clouds
2009-05-29 12:29:40,successfully obtained  visa entries to enter  and stay in the Royal Kingdom of Thailand! ,4,happy,successfully obtained  visa entries to enter  and stay in the royal kingdom of thailand ,Ahmedabad,31.42,58,Clouds
2009-06-15 14:08:57,Downtown Disney ,4,happy,downtown disney ,Jaipur,34.37,42,Clouds
2009-05-03 19:21:26,missing my mom ,0,sad,missing my mom ,Lucknow,29.99,69,Clouds
2009-06-05 15:47:36,A little sad  pretty bad news and feel too much insecure about my playing.,0,sad,a little sad  pretty bad news and feel too much insecure about my playing,Delhi,34.12,51,Clouds
2009-06-18 23:23:36,@HuniB oOhwee naw i just been chillin tryna get use to this new work schedule of having to be at wrk @ 7... ,0,sad, oohwee naw i just been chillin tryna get use to this new work schedule of having to be at wrk   ,Mumbai,27.72,82,Clouds
2009-05-30 07:19:07,@juzgalvez Hahaha! Don't be scared. They need fresh minds and you're it. ,4,happy, hahaha dont be scared they need fresh minds and youre it ,Bangalore,23.83,77,Clouds
2009-06-01 22:03:31,grandparents arrive tomorrow... good nite ,4,happy,grandparents arrive tomorrow good nite ,Chennai,29.34,81,Clouds
2009-06-16 06:12:36,that was a good chat!  keep u posted guys...,4,happy,that was a good chat  keep u posted guys,Kolkata,28.74,81,Clouds
2009-05-22 04:56:58,@BrokenStruggle to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me ,0,sad, to much waffle amp not enough drinking going on hes a less annoying version of numpty amp hes not you which makes me ,Hyderabad,23.13,89,Clouds
2009-05-10 03:17:04,@theclimbx3 i knooow  its the pizza girl episode xD &lt;3,4,happy, i knooow  its the pizza girl episode xd lt,Pune,24.11,72,Clouds
2009-05-30 02:02:40,"Random drunk girl sitting by my car: &quot;Is that your man bag?&quot;  Me: &quot;Yes, that's my man bag.&quot;  BTW, its name is Butch  ",4,happy,random drunk girl sitting by my car quotis that your man bagquot  me quotyes thats my man bagquot  btw its name is butch  ,Ahmedabad,31.42,58,Clouds
2009-05-29 15:46:18,lots of cool ppl  ~~&gt; @actionchick @thewildjoker @walterdoc @JGDemas @amilya @williger  #followfriday,4,happy,lots of cool ppl  gt        ,Jaipur,34.37,42,Clouds
2009-06-01 04:29:29,Alright this is my debute twitt  yay lol,4,happy,alright this is my debute twitt  yay lol,Lucknow,29.99,69,Clouds
2009-05-10 08:42:04,@Spitphyre girls i am outta it then  my exams,0,sad, girls i am outta it then  my exams,Delhi,34.12,51,Clouds
2009-06-20 01:30:37,Why do peep toe shoes hurt so bad ,0,sad,why do peep toe shoes hurt so bad ,Mumbai,27.72,82,Clouds
2009-06-05 22:20:02,@Alyssa_Milano do celebs get more characters than the rest of us? ,4,happy, do celebs get more characters than the rest of us ,Bangalore,23.83,77,Clouds
2009-06-01 07:23:27,need to charge my mac... ,0,sad,need to charge my mac ,Chennai,29.34,81,Clouds
2009-05-31 19:15:12,Keyshia cole loves bebe too!!! ,4,happy,keyshia cole loves bebe too ,Kolkata,28.74,81,Clouds
2009-06-19 03:32:33,@dstarr I want my bed  x,0,sad, i want my bed  x,Hyderabad,23.13,89,Clouds
2009-04-18 22:12:37,"Dang it....BRB....have to get the cake, candles and ice cream out and sing happy birthday to my niece. Sweet 16 ",4,happy,dang itbrbhave to get the cake candles and ice cream out and sing happy birthday to my niece sweet  ,Pune,24.11,72,Clouds
2009-05-17 02:10:32,"@StiffValentine Olympus E-410.  Besides the recent digital lenses, I also got an old 50mm OM lens which mounts via a simple adapter.  ",4,happy, olympus e  besides the recent digital lenses i also got an old mm om lens which mounts via a simple adapter  ,Ahmedabad,31.42,58,Clouds
2009-04-19 09:55:06,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks. ",0,sad,is going to watch the brewer game eat soup play sims and sit in a vaporizer filled room stupid cold this sucks ,Jaipur,34.37,42,Clouds
2009-05-29 14:38:29,Hmmm.... My whole body feels sore! ,0,sad,hmmm my whole body feels sore ,Lucknow,29.99,69,Clouds
2009-05-31 13:32:43,@Venyadosae I'm sooo happy you'll get to re-take penguin pics! I collect penguin stuff and am a penguin FREAK! Can't wait to see ,4,happy, im sooo happy youll get to retake penguin pics i collect penguin stuff and am a penguin freak cant wait to see ,Delhi,34.12,51,Clouds
2009-06-19 18:15:47,"My server has been going down lots lately, it makes me a sad WoW player  lol",0,sad,my server has been going down lots lately it makes me a sad wow player  lol,Mumbai,27.72,82,Clouds
2009-05-18 00:10:38,how would you feel if @taylorswift13 was in a GoBernos video? eh eh ,4,happy,how would you feel if  was in a gobernos video eh eh ,Bangalore,23.83,77,Clouds
2009-05-22 04:26:41,"@timdifford cheers, I spotted that - couldn't find it on the App Store though ",0,sad, cheers i spotted that  couldnt find it on the app store though ,Chennai,29.34,81,Clouds
2009-05-04 03:21:57,sore throat ,0,sad,sore throat ,Kolkata,28.74,81,Clouds
2009-06-03 04:44:14,He'd go anywhere with me ,4,happy,hed go anywhere with me ,Hyderabad,23.13,89,Clouds
2009-05-30 07:29:13,@LexiePixie your tarot twreading is next. ,4,happy, your tarot twreading is next ,Pune,24.11,72,Clouds
2009-06-05 17:59:36,@Bowl_the_Bunny lol love how we put some in stars: *some* haha...*crosses fingers* i hope you get more ,4,happy, lol love how we put some in stars some hahacrosses fingers i hope you get more ,Ahmedabad,31.42,58,Clouds
2009-06-06 14:07:56,This tea taste like pure WATER!!!  Yuck!,0,sad,this tea taste like pure water  yuck,Jaipur,34.37,42,Clouds
2009-06-17 08:28:46,sad that it's not my birthday anymore and that my balloon is deflating ,0,sad,sad that its not my birthday anymore and that my balloon is deflating ,Lucknow,29.99,69,Clouds
2009-06-19 10:02:39,"Great to get bk online, my own net was down ",0,sad,great to get bk online my own net was down ,Delhi,34.12,51,Clouds
2009-05-10 06:18:13,St Andrews is scaring me. ,0,sad,st andrews is scaring me ,Mumbai,27.72,82,Clouds
2009-05-30 10:05:42,Finally done work YAY ,4,happy,finally done work yay ,Bangalore,23.83,77,Clouds
2009-06-17 20:14:14,@DTatStar not nice  lol,0,sad, not nice  lol,Chennai,29.34,81,Clouds
2009-05-29 19:10:13,i aint alive....im just breathing to death ,0,sad,i aint aliveim just breathing to death ,Kolkata,28.74,81,Clouds
2009-06-05 21:52:31,Sorry you missed it. Good night! ,4,happy,sorry you missed it good night ,Hyderabad,23.13,89,Clouds
2009-05-17 12:02:34,oopss did that twice  D: im such a silly moo.,0,sad,oopss did that twice  d im such a silly moo,Pune,24.11,72,Clouds
2009-06-06 13:41:09,"@acj525 mummmmmmmmmmm,  can you put the pizza in the oven ",4,happy, mummmmmmmmmmm  can you put the pizza in the oven ,Ahmedabad,31.42,58,Clouds
